,Unnamed: 0,Buyer,# of transactions,Avg transaction price,avg holding period
36285,36285,0x4724238263180225709108602659174558474380,1,12001.34,2556660.0
36286,36286,0x5762021666832298389673510224380948792192,1,14032.34,11627100.0
36287,36287,0x2220591842900425117265039202729628193039,1,8659.43,11625660.0
36288,36288,0xc3fc3f20c8768700d0720c784d260037d00d3473,1,5.54,11259660.0
36289,36289,0x8273661111639073619961560026536064992128,1,13293.79,11622960.0
36290,36290,0xbdd85d1f77b555732865714f6107a86449479126,1,10194.93,4581840.0
36291,36291,0x4928259781691338638459221031356198805364,1,13109.16,7253940.0
36292,36292,0xdcd779088250f18fe1a91a067b15f92f5f273061,1,120013.4,35700.0
36293,36293,0x9496180017752295021228892358887298677888,1,13478.43,1071360.0
36294,36294,0x93404ee15618d7de0969f621cbc0018c387aebce,1,16093.87,4584600.0
36295,36295,0x6205557829031109094206257089004777582321,1,7163.88,11611320.0
36296,36296,0x0820850358469200610094910692799463546740,1,10923.84,11557740.0
36297,36297,0xeb5822c32ef52bc46327633e78dd723d6fe08566,1,19571.42,11609280.0
36298,36298,0x6595ee75bd123403a05b85611e50c51c2a0be3d5,1,106497.76,4597860.0
36299,36299,0x9692104755582307288183608274973278330740,1,10861.09,9474420.0
36300,36300,0xd83eb53a18715a1869adf48aa46b846d4cf18028,1,11263.35,11535480.0
36301,36301,0x0dd02e913c3e9bd3735d26b5b89f755974d2ed19,1,117460.65,2326620.0
36302,36302,0x6af08e30ee02793d3ecaca60cbc1a65ce95de8c6,1,12531.92,4621140.0
36303,36303,0x3499620408968010975437202825694655729935,1,115851.6,9294120.0
36304,36304,0x6336157834200428755772537373412190436480,1,12389.69,2191080.0
36305,36305,0x4906884821618116428257729625714327212303,1,5535.13,11559240.0
36306,36306,0x0574510217123694434707648606938249637617,1,119954.68,11492160.0
36307,36307,0xad474492223bb484ce4779aa24414a0919d4c532,1,11263.35,11531340.0
36308,36308,0x3b69035f18e923ad2144f775a6156931f9b15d2d,1,111024.45,11527260.0
36309,36309,0x7527373066470823752346110346469397085312,1,13046.26,3557880.0
36310,36310,0x3484168066932095782422998486078560325903,1,8216.5,11731440.0
36311,36311,0x8362333680371278927547826980574014918927,1,7684.63,11731620.0
36312,36312,0x7732276665322307142025293104061230010639,1,7325.16,11734140.0
36313,36313,0x3084574499017081392914073332289190345856,1,13421.69,11762820.0
36314,36314,0x8429850650063801283982583797598626959631,1,7133.02,11758440.0
36315,36315,0x1654644788228696328170969766283819953905,1,7471.1,11757720.0
36316,36316,0x3707766089589653337441907892014695203712,1,12013.82,11757480.0
36317,36317,0xa3a25765aaae179bca84dfbd42752bf5de880e23,1,9562.26,6691260.0
36318,36318,0x0503429658220324990678843044902942950272,1,12483.11,580740.0
36319,36319,0x6196896384245955121220164685630573387916,1,14454.13,11752860.0
36320,36320,0xb62a844b03d56dce1b7b0e46def2cd9ea0fd712d,1,10056.56,11523000.0
36321,36321,0x9f3e827aed458f07af6c702d4b84e55ddea5b8ab,1,13689.1,4564740.0
36322,36322,0x782de3f99f9c73c125a5e6b494373a3c68a2a914,1,12896.09,530100.0
36323,36323,0x8187520048098438702016093366537361740047,1,167067.24,1088760.0
36324,36324,0x8948812146598232675007018057467905257201,1,150078.94,11818020.0
36325,36325,0x2839482063838336599191239665011897287552,1,14078.7,11817660.0
36326,36326,0x4020775433586585245204848800210089926516,1,26261.47,11817600.0
36327,36327,0x0757825122448329641324505923809578049396,1,14829.56,11814480.0
36328,36328,0x5477864582218122203495145068736481215360,1,14735.71,11813940.0
36329,36329,0x87afaa198117496bce792b6a5de3b33ba7cac73f,1,8097.38,4494060.0
36330,36330,0x1ef555e2245900303562793ba1356a283276bb8e,1,107806.35,747360.0
36331,36331,0xd244c6b704dd32685cf50af5558ecaa372227f03,1,10201.38,5089620.0
36332,36332,0x06c3ed81d1e4ac111f7f9d3d32bcf3cbf098627e,1,4695.21,48900.0
36333,36333,0x6379283434019674345163474149198496416640,1,11488.62,2125860.0
36334,36334,0x5651280804348090759411244211172321972495,1,5535.13,11518560.0
36335,36335,0x9713572863960697570046402110027034149760,1,11102.45,11517900.0
36336,36336,0x4907324238387015577529204438424136372495,1,5519.04,2050860.0000000002
36337,36337,0x2867377585637559831485476802878949564556,1,10764.54,11517000.0
36338,36338,0x6181026206964873744497325705727034708239,1,104588.25,11513760.0
36339,36339,0xf811cd28c8657abfe3af0190a62a9b59c711adcb,1,125148.21,11513760.0
36340,36340,0x7b8259cf5939810a99fe9b5687547c3f3ec49dae,1,10728.2,4598040.0
36341,36341,0x5072617138222328217084492739176428130575,1,119069.7,11512200.0
36342,36342,0x6680653118863959119871358677789342843776,1,11247.26,11511300.0
36343,36343,0x3783820970667099888255167000472908541681,1,5583.4,11508120.0
36344,36344,0x9340542195934953226571701010321191320704,1,11198.99,6925020.0
36345,36345,0x4787723744014591393815883759031613575439,1,5631.68,1696440.0
36346,36346,0xe17c90be91e9576e15e8ffd8d46559d3bd33bb88,1,9820.07,1886340.0000000002
36347,36347,0x788e94b856877a341123b0ad2cc7c8a9b5dad290,1,10611.6,4236300.0
36348,36348,0x1161168393274359193283878348234782941324,1,11713.88,11572380.0
36349,36349,0x5723759d679662cf931d686f129e3296d9545190,1,10806.62,4611000.0
36350,36350,0x7ba1d57886a46f9015ea8841b6beb5ee547f8717,1,11086.35,11572020.0
36351,36351,0x8113423936559357977505785562872923177856,1,11890.88,458460.0
36352,36352,0x374335c8cb412f80eafa746e05c3803a776feacb,1,9847.39,11499720.0
36353,36353,0x1e2742a9a294451dfc02341f51f726879fd2f826,1,8256.15,4574520.0
36354,36354,0xa2f385e27ecb1682b0f2f1a5272f4c22843488eb,1,103509.7,11427300.0
36355,36355,0x9002609539879056433831165452771651825393,1,5800.0,11299080.0
36356,36356,0x5233221327226241554844840824155974324495,1,108380.44,11343420.0
36357,36357,0x5588112944482376846614989345071277199631,1,109998.3,11355180.0
36358,36358,0x98d33badf4d7a96358e3db2d80f28802afdc9692,1,105160.9,11353620.0
36359,36359,0x4215870140986073074755652692194304381199,1,116485.92,11352420.0
36360,36360,0x6273016465994567058324462097328105735040,1,10789.51,11350560.0
36361,36361,0x5225814474787704065927103171205342315392,1,10839.66,1980000.0000000002
36362,36362,0x0753164939537331134540499294576422760177,1,5982.85,10178760.0
36363,36363,0x9913923144703867667905204063506530942080,1,10807.3,4225260.0
36364,36364,0x7263bbf8dc333f0cc685b30e5ab1e12caf23a52a,1,12029.85,8265480.000000001
36365,36365,0x0256678874611021274986883749168199770252,1,11729.49,3243000.0
36366,36366,0x4702844434997035015926186126317692378996,1,14722.53,11340840.0
36367,36367,0x0055930385133142115896210440827182960911,1,5338.94,11356680.0
36368,36368,0x4308738290890302952791806394535355166449,1,135398.7,11338620.0
36369,36369,0x7251285053691903059478704233386093129457,1,115272.53,11335380.0
36370,36370,0xacf0c3be686a397f7bcd4d9932e2b944c730b516,1,10677.88,11333760.0
36371,36371,0x1024205764904065704544932781509414634368,1,11163.23,11398440.0
36372,36372,0x1848349705438351626891301644812300172416,1,10823.48,11330760.0
36373,36373,0xf8ed0f78ddda1c28f261153b733dff2b470c8209,1,54906.25,4667280.0
36374,36374,0x39ebd952383f3c1c43121b206cb94c68f7547830,1,16178.6,11329380.0
36375,36375,0x6826631078014921782096755553946541481844,1,14560.74,4677060.0
36376,36376,0x3124693312826893863347887984498591129460,1,10273.41,6078240.0
36377,36377,0x5464003680070233297096437023213350822028,1,9707.16,367620.0
36378,36378,0x9023f1ed962416848bf844162903ef4624b27a4f,1,18825.0,4666320.0
36379,36379,0xc3cdb5745f27671b999a8c1667adb4d79144269a,1,5383.69,995820.0000000001
36380,36380,0x2829732511978973471712767866424864546956,1,11231.21,11118000.0
36381,36381,0x1326452239804336410262932156703115426944,1,11595.64,11131680.0
36382,36382,0x0518773738137174620467054978972124192908,1,11595.64,1080480.0
36383,36383,0x1453140801841547051352433965695250735244,1,10568.6,11130660.0
36384,36384,0x7026299279626869289407924048628969119884,1,23191.28,11128200.0
36385,36385,0x1948900053552528827582914742558281162612,1,11802.71,7756500.000000001
36386,36386,0xe79b2776b2470a8b44f49bb85a27b62e4ad06f28,1,11562.51,11127840.0
36387,36387,0x3475544587018710110935876329379435913356,1,13252.16,6064860.0
36388,36388,0x8688999334050403815458104669145848094860,1,11595.64,2795940.0
36389,36389,0x0722945726064013804612059552501487518592,1,19049.98,11121000.0
36390,36390,0x6268842378431910906780415954682661646065,1,110970.27,3091800.0
36391,36391,0x6165864546793152172569092451677339901812,1,9868.95,2306700.0
36392,36392,0x4747344308094542829677770592416950132876,1,11908.72,11117520.0
36393,36393,0x5470161663078741585176802982256074632945,1,5963.47,11114820.0
36394,36394,0x1794221156066898646552840575035836981108,1,11429.99,11114100.0
36395,36395,0x5898212215747810188253361688649339510924,1,11595.64,11111640.0
36396,36396,0x301e1c94fccf7c1451fc25683cf2f641cda5f68a,1,10270.59,11110860.0
36397,36397,0x1482515879615796241971101392614107459313,1,201806.15,11020560.0
36398,36398,0x1504360505143525626086836942253734642560,1,14899.6,11188440.0
36399,36399,0x5ce4b7986ae6674e782401018fadd8a1c50e8f9c,1,5843.31,11188860.0
36400,36400,0x2798547585093819435061719207130073214705,1,116533.2,2007780.0000000002
36401,36401,0x7198259105668885796933841522495299632256,1,10920.56,11320860.0
36402,36402,0x3377744656796724528032234771705973362959,1,109982.12,11361360.0
36403,36403,0x8118157584309313446141095193929987383156,1,12926.7,2342280.0
36404,36404,0x27ce83bfa0b49aab97ca57e09ea0ae05b53252b4,1,5929.97,11246160.0
36405,36405,0x4734272191166459286909128184586832260849,1,5419.83,11403180.0
36406,36406,0x4638136711167745977488223166039314128756,1,9690.98,11367960.0
36407,36407,0x7277621796741999380253353372804441624847,1,9529.2,11365260.0
36408,36408,0x3277949111751479866525789770917712240780,1,12942.88,11363520.0
36409,36409,0x5584767515861220587523801903518531113231,1,118179.75,11423640.0
36410,36410,0x8552101608585667611686056633886562397937,1,112441.27,11394420.0
36411,36411,0x8411937118187403087617710799822615329920,1,13590.02,11385660.0
36412,36412,0x3663284482966095100222837258125542695052,1,9715.41,11312100.0
36413,36413,0x3ee9d2def3b88a4fbebb1693dd83eb105c03c7cb,1,14378.15,11311800.0
36414,36414,0x3d7a5f056c725d94315ade81db021f86d5a69df7,1,102465.05,11245320.0
36415,36415,0x328809a567b87b6123462c3062e8438bbb75c1c5,1,5333.75,4738380.0
36416,36416,0x04a966a3033cd0a2f2e14adc660cb16deee2be40,1,5848.74,241680.00000000003
36417,36417,0x5653281691126960462840069071047717736719,1,113709.25,11243880.0
36418,36418,0xd96bcd5c00d4b1fabe17c78be94e5763f7ebf8ba,1,122362.5,4667880.0
36419,36419,0x0338476804168637972196698731111453932672,1,11843.7,927300.0
36420,36420,0x2185110847964262710516399072588908313728,1,12672.27,1935960.0000000002
36421,36421,0x7769451353153591785066550838284450905216,1,11697.48,11308500.0
36422,36422,0x20b46ca694b93d6164547e686c6566f14e1d6430,1,125098.05,11302140.0
36423,36423,0x0370323735984054384476157876261420192015,1,5523.81,3155580.0
36424,36424,0x3958098026193106565263058894706478231281,1,128347.35,11299380.0
36425,36425,0x2345188272362689892168659477372619202700,1,9933.66,11404020.0
36426,36426,0x4571864596568355169163506106880071749903,1,192525.34,11404680.0
36427,36427,0x5707842991365289434560362490378777010316,1,12133.12,11458380.0
36428,36428,0x2975015124141670795576524305254806724748,1,10084.67,5349360.0
36429,36429,0x3478954959526084715070005271003333123956,1,11325.02,531900.0
36430,36430,0x4769253849992634605457245392678504026383,1,7721.08,11420460.0
36431,36431,0x1c93b2d0497740261e5dc549e358bd2c64803c14,1,9454.38,11487600.0
36432,36432,0x5029035953374819034452779378201665846400,1,10793.75,7950900.000000001
36433,36433,0x25da28be9523da4aa2458f876e53371b8c726274,1,9296.81,1004760.0000000001
36434,36434,0x8680019937103230457855447447210409180288,1,10793.75,11414040.0
36435,36435,0xfa5e25170ac87f1cdb12916dc1294a2044ea2001,1,9785.28,33660.0
36436,36436,0x0542281784614533244147935801951795133568,1,11817.98,1990800.0000000002
36437,36437,0x6390081837406631210955160821991630430068,1,9674.98,11409780.0
36438,36438,0x8106255386607646536399819223960576319348,1,9674.98,11405940.0
36439,36439,0x4699685683639057829154034229793680707855,1,105085.43,11480940.0
36440,36440,0x3735397738400018648318375496262270767375,1,112964.08,11477880.0
36441,36441,0x9089110590819926089001264399423983243535,1,5830.2,11473800.0
36442,36442,0x2131160551144235388829941377731750640768,1,10935.57,11472540.0
36443,36443,0x1fb8fb988cfe0c63040f34eb65aee60738c82c2a,1,10803.2,11472420.0
36444,36444,0x8350730504552106745814242865222891786511,1,6287.16,11471400.0
36445,36445,0x130ca48dabf46aa98a6f9607aaa89309dea03729,1,111561.68,11466120.0
36446,36446,0x3634690586933106097495474010450829516940,1,10872.54,11464740.0
36447,36447,0x5784165367497328473395678939342662455567,1,111388.35,6480.0
36448,36448,0x3047251601782071139639626677646461509772,1,13235.59,731160.0
36449,36449,0x3508268053747644555071983643420740558988,1,13914.77,11063640.0
36450,36450,0x7039071124811384829749471373879029346033,1,144967.16,11422140.0
36451,36451,0x3200486818914869995389709871494396370804,1,10221.63,11172600.0
36452,36452,0xd696d9f21f2bc4ae97d351e9c14fa1928c886c61,1,5333.75,4710360.0
36453,36453,0x2766779563548091012535770672937387941748,1,11653.32,2173800.0
36454,36454,0x8824877536104410487368049993466439717135,1,149495.45,11223420.0
36455,36455,0x1622840910954620172777628827661516484337,1,116017.12,11146560.0
36456,36456,0x3638509242871097894730514077484412752143,1,6659.04,11183460.0
36457,36457,0x1572440504199885360166485267041195401356,1,19977.12,11181540.0
36458,36458,0x4549232560864063523001619223198314782580,1,9921.97,11181240.0
36459,36459,0x79748f008f9239a61c63faafab629e3982a5832e,1,12235.99,1803420.0
36460,36460,0x0e3ac8dc2aae4eaa6ce4da05f9c5a1085d5f68c8,1,11153.89,11173440.0
36461,36461,0x5175660850390603573144832992807191847052,1,9655.61,11171880.0
36462,36462,0x0880892785348386634974812056899875652480,1,11595.64,11084100.0
36463,36463,0x4888350603895529600655837202155274912640,1,11470.2,11170080.0
36464,36464,0xcbd4fa94fa3ac5782155bc8b414b83220ee1a8d6,1,109874.16,1373100.0
36465,36465,0x6602592881404230530215792044142116200308,1,10571.23,1286640.0
36466,36466,0x3393464732295965847686194467305185530127,1,8989.7,11160120.0
36467,36467,0x077d8fec22c98168b65b8fa4b8b7a3286d3077ab,1,4502.31,4545660.0
36468,36468,0x0206392318614903857258022244322757652209,1,133180.8,11228220.0
36469,36469,0x1026283068300573889680108751880384299904,1,11403.61,11227080.0
36470,36470,0x7141254683068656455683295885124850566016,1,13234.84,11226240.0
36471,36471,0x5263164925828546220145514230184239161204,1,10404.75,11158500.0
36472,36472,0x8876920237581284906897765881132852698996,1,16358.14,11082240.0
36473,36473,0x3432629027652720605707767126779662810240,1,12142.29,11085720.0
36474,36474,0xa1cd4d12147091678e4fc749f903838810814d04,1,11802.71,1041360.0000000001
36475,36475,0x2737915651458514599578090273002556674319,1,6064.52,11143740.0
36476,36476,0x6852670062162757347582618610799291548544,1,13318.08,11214540.0
36477,36477,0x23c88c6a03aa2e56bc545458bdee01b4843479ab,1,108209.4,11211420.0
36478,36478,0x5613765473090457392091553916397931208844,1,9820.42,11207220.0
36479,36479,0x9574493971812665158683334027197374189839,1,6202.9,11206260.0
36480,36480,0x6864953970631304765152770417806347853684,1,9822.08,3448380.0
36481,36481,0x4332530786411120835940331666965530035072,1,12635.53,11202060.0
36482,36482,0x0192023071938771436420307233852360761484,1,21352.54,4538880.0
36483,36483,0x8819243806621519143240440855058165260148,1,10684.55,11144220.0
36484,36484,0x6628152287439796764396583693844656169100,1,11579.07,2091060.0000000002
36485,36485,0x3901515598412322031702574397357939482484,1,12920.86,11108040.0
36486,36486,0x5019924767174683925134660705332855037812,1,11380.29,4670820.0
36487,36487,0x4466990229405472564473015998510091617152,1,12052.86,11219940.0
36488,36488,0x3246883368725787951038165880200925359857,1,115956.4,11103660.0
36489,36489,0x58752dfd4812eb3551a61ad0f255773eabe886a6,1,20749.61,4819140.0
36490,36490,0x3836578101153818837007257980281481932529,1,120925.96,11103480.0
36491,36491,0x6583457050958438260588056812715287850737,1,5963.47,11097060.0
36492,36492,0x999edf6627d4ecb3b69315dce9445199b2995567,1,112291.98,4824360.0
36493,36493,0x0c4f6bafb40663bec5a24cab510c4764e4c4d86c,1,14080.42,10830840.0
36494,36494,0x7826851019358195319428077572898242420596,1,16565.2,11092440.0
36495,36495,0x1913410568962530534183609398455978418036,1,12920.86,11087340.0
36496,36496,0x1326611494203239758517999890806553452684,1,12968.48,11157960.0
36497,36497,0x7174397850609615253669072074676331601780,1,10654.46,285180.0
36498,36498,0x6624930328752140501514779613910571933556,1,14982.84,11156460.0
36499,36499,0x4664993525305781921587213741755455250572,1,12718.88,467640.00000000006
36500,36500,0x2750699874204295264241016841808069533836,1,14075.56,546120.0
36501,36501,0x6983323426207814475714976692983325253492,1,25437.75,10999620.0
36502,36502,0x6512397174862256087324103635511642431628,1,13566.8,28800.0
36503,36503,0x2005864947125055247301136711582918647948,1,13227.63,1981860.0000000002
36504,36504,0x0160484431337522432631729821750858988672,1,27506.69,10998540.0
36505,36505,0x5941321940679384973112446324059185795343,1,135667.83,10997460.0
36506,36506,0x3264788406093806573252204638571539210380,1,13990.76,3344040.0
36507,36507,0x5672035793318494544731608793900671557492,1,12481.46,2178840.0
36508,36508,0xf53ce679826b6a792e431c26f7c0be8e6e6b880b,1,13736.39,10996860.0
36509,36509,0x5200152478058708487332382145471754281100,1,13549.84,10995660.0
36510,36510,0x7973709757089092242912563801716454072460,1,11087.3,5659800.0
36511,36511,0x7854074928197921451848463072085677887759,1,144147.25,11018460.0
36512,36512,0x3049059499182597449603566126279428136820,1,10820.94,11187180.0
36513,36513,0x3581379919081361263823630547111209414385,1,196718.6,11019480.0
36514,36514,0x8242306593478795723376608093913419760512,1,11595.64,309480.0
36515,36515,0x2306067884633227244035928454997137694860,1,11429.99,11141460.0
36516,36516,0x2827092187158221030034700246878978911985,1,140804.2,5797920.0
36517,36517,0x1105767421877327430069957748050492731121,1,165652.0,11069940.0
36518,36518,0x4000281728779983072741863196246214172532,1,11595.64,6188520.0
36519,36519,0x0267702367943439588628416999989129397120,1,19364.72,11068560.0
36520,36520,0x7972181211908004917081508507912310366348,1,12718.88,10999800.0
36521,36521,0x3768411394759652192570287453810547044081,1,135498.42,11002380.0
36522,36522,0x1723404883691204590159267031993370202383,1,7614.37,11002620.0
36523,36523,0xcf687e7a089c7cdbdf5af1ec971c644ee95ff3d2,1,13058.05,11002860.0
36524,36524,0x1b5f4a31133a985fa99547c1adfdbbd2b3dcf4a8,1,107266.16,8273400.000000001
36525,36525,0x6719790447623022848424953508080939704460,1,10987.42,11156040.0
36526,36526,0x3855452004505007051075377890110379925644,1,12985.13,11155920.0
36527,36527,0x5112274357826775300408321827084364161164,1,10654.46,339300.0
36528,36528,0x8601680196272351387953686925490733981836,1,11237.13,11147220.0
36529,36529,0x5928809890618571969926447269944643018612,1,11388.58,4059360.0000000005
36530,36530,0x3794071218879143554776200518193571578752,1,12009.77,11079300.0
36531,36531,0x2531130011631619763409610252259446935823,1,122085.52,1514700.0
36532,36532,0x90b6e5b7b03f550a872b42454a3d5d65875c895c,1,18205.15,11075760.0
36533,36533,0x2204108639565907881297753422603587306368,1,12193.16,11017140.0
36534,36534,0x7787131823794765198216563818010257662092,1,26879.22,1670820.0
36535,36535,0x626e53dadb3de389137ee6d6a71e8436a232aad9,1,13142.84,1637520.0
36536,36536,0x0421940317772753230284001541725968060687,1,127188.75,11009700.0
36537,36537,0x4015021492078180696956064205206134045824,1,11853.99,432000.0
36538,36538,0x9e101e0e18ec8d45d8bfc3e8bd7e319a49b2b142,1,122949.13,6184140.0
36539,36539,0x6775952447111115598274406083679227364224,1,13041.09,11007420.0
36540,36540,0x2740528678693857083067490314220654829708,1,13378.22,11004840.0
36541,36541,0x0c1954b61a11aff61b8f2d71d711a6ce96c30249,1,149234.8,4186500.0000000005
36542,36542,0x3356692175934572269971146519641845023616,1,14192.57,8080680.000000001
36543,36543,0xd9c2cb8b2388e97e996bca0355134de8b62cc0af,1,65879.75,20509500.0
36544,36544,0x3f69831658d5f0cd666bc5dfa85c0403075d8bf1,1,15521.27,1196760.0
36545,36545,0xbcb43f9a24192058997c0526a31af9e27170923d,1,57974.18,20516640.0
36546,36546,0x45bd34e22bc72e69e06f4c6382f8f43f0c023adf,1,73658.03,1316400.0
36547,36547,0x21c81afe8b51f5457e78ca54aa7294cd15e1a201,1,23088.86,21423960.0
36548,36548,0xc6adf14fd489ae8232448ebaf19010164567b2a6,1,79467.3,21390120.0
36549,36549,0x6411428a56e832bb5124ce30c5e3eb57f3e5ac60,1,17981.44,21430080.0
36550,36550,0xe3934c6e720ede813c60ed27a595c7b4f3548646,1,17981.44,900.0
36551,36551,0xf074e7b578a2f87373b297726d35798d9d6af7e0,1,17840.96,2400.0
36552,36552,0xdf9eacbce0b21ef037d053760a2b50567ce9054d,1,17915.74,21533400.0
36553,36553,0xdec87613061a9bb0f337924a2b5e988a594d03cf,1,17977.97,21533100.0
36554,36554,0x548c15595d847321fe06b665e573e8d6b6934772,1,19541.93,21532080.0
36555,36555,0xc10772d0f6b55c7a0e1cebc6874c0b9e680109f3,1,18639.99,21530700.0
36556,36556,0xb5722628374ee73973102a7a9244d5653e031f66,1,450967.5,21529260.0
36557,36557,0x1ad2a4ee313f8377425ef027cc4d46107380de8d,1,28897.2,21424860.0
36558,36558,0xfefeb48b11222d05b09b77211b40af05d1717bb1,1,18339.35,174000.0
36559,36559,0x04bbebe5ef11a0a658eac7636ae8889a2e34caf4,1,50105.5,21525900.0
36560,36560,0xcac2fb65d99f43adb3e3dec881eae969dc07ace0,1,18489.67,480600.00000000006
36561,36561,0x19540037ac748ea76aad30197cbb577082d175cf,1,82168.94,2271120.0
36562,36562,0x5ba386ec8b20b914a1a7428331f97feedfec6f52,1,19241.28,678060.0
36563,36563,0x0412407d89387905a4a4e06a95767d5f1aaec84a,1,541161.0,21522720.0
36564,36564,0xdeeb86d621f8e7dfea20192e883c9fd6fc1afc44,1,47802.56,8080080.000000001
36565,36565,0x24da20c1f6813e4949c9dd5423b0814da1e44e16,1,92673.21,6645600.0
36566,36566,0x1669773dfa86a16678c4f8191a25e3289d776b5c,1,18002.62,16557000.000000002
36567,36567,0x5456c33afd8c334776580dbab6f0b3128233fce6,1,21586.21,21424440.0
36568,36568,0x48d0fbfd66340898255056f19e8120826dfef3d7,1,21528.41,300660.0
36569,36569,0x5e765c50311fcab251f60f13121a974a40010d43,1,21239.44,5409900.0
36570,36570,0xf163b400b3a60e51b2ffa839d1c4832825cce3d6,1,21672.9,721560.0
36571,36571,0x2eb433ba4100a543bac04da1c51d16fad54d5aa3,1,13738.94,21492360.0
36572,36572,0xd337b465bfb70735e05cc1a2b704eade1045b6f6,1,3684.8,21780.0
36573,36573,0x376bd7c86a8c2182451a450fbfaf368647c7efd1,1,72712.45,10493400.0
36574,36574,0x456eb61ddff7f1250ee01252ffd8301088312291,1,44953.6,21489480.0
36575,36575,0x524d57f7ebfa02a2d8486b519cbc58f159f0a901,1,13642.29,21488640.0
36576,36576,0x841924e8d58820296946c8b589996b5ba848386d,1,13486.08,21488520.0
36577,36577,0xc31397993416cf70e8ae1845ad577ea950de9375,1,14328.96,21487620.0
36578,36578,0xfb149f6d732b6061f67ebdf111d7828c31e40ff2,1,463584.0,21481080.0
36579,36579,0x2c3beb0969a7fdff370b9fa8a1b9ece3eb9fa0df,1,13795.14,21479040.0
36580,36580,0xac2c874f01914c89601abddc6320ee36bb396d47,1,21239.44,21427200.0
36581,36581,0x58c665ae637f954590cf05d7ca1d796abdaf146e,1,22828.79,70860.0
36582,36582,0x85ffdf33db2bc577ef46e834cb13f8457686f6f7,1,20661.5,21427200.0
36583,36583,0x4d1783d9a025987c746399b8033abc47965be8df,1,10687.08,2292660.0
36584,36584,0xde184f2f13071c83a47ea5e19b093c95803bcaaf,1,21383.93,285480.0
36585,36585,0xf585fa336f58518c729e4ea0441293af0f169194,1,22539.82,21426960.0
36586,36586,0xcc8e3600356b62baa44100a5f2e61aa2c7bc68c2,1,21644.0,3830100.0000000005
36587,36587,0xb147382ea31bec025f1ae7bcc4bb78626a8f2143,1,94985.1,21426660.0
36588,36588,0x4a65673a97e2a28c754e15ab1c902c83811d5f76,1,22539.82,13140.0
36589,36589,0x767c5aebf023327209ec52032439233ac74f724b,1,21643.97,8282400.000000001
36590,36590,0x70ebc08116e3c8b2572e463083b0994db76eb29b,1,21672.9,4120020.0000000005
36591,36591,0x8246f880f8c2ce64de3f755a585ff2a1cb49b873,1,19842.57,71520.0
36592,36592,0x77b14fae06182a5f5bcefafeb5283156b4b57b08,1,15783.86,82860.0
36593,36593,0x53008b7b058dd35b49b4025552aa365d2561016f,1,18189.02,114300.0
36594,36594,0xc24b76c3c81bbaf222f881a25f3a09c50ab34f33,1,18309.28,2853480.0
36595,36595,0x6e12a28086548b11dfcc20c75440e0b3c10721f5,1,70651.58,21563040.0
36596,36596,0xb5a3a5ec1fe98058a9f0e1cff6242c07d9b06cf9,1,17453.52,6642360.0
36597,36597,0xa4317ab9d7df7453d8e0853415e04f7e3a78f78f,1,428178.61,21558960.0
36598,36598,0xc43b987ab23dfabe765bf99aa2b203ceeb1a2b75,1,21045.15,21558900.0
36599,36599,0x03773c97c170a90c3d588a3357063630e1bd05e8,1,11365.42,2259660.0
36600,36600,0xe4a718104474da81790a305bcec5cf98c0359a10,1,18305.67,21556680.0
36601,36601,0x9726fef56b3ec9d1bb0573dc1f48092da88e298a,1,18038.7,713400.0
36602,36602,0x47d8a641cfda32248faa93b3332fa6a90de829c5,1,20413.8,21550380.0
36603,36603,0xf93d25af6901d0a134a3c84b34cd950218d86527,1,468555.23,21550320.0
36604,36604,0xc50059201d016bb77e9736176cd1c8fc84e914f0,1,73357.38,21550140.0
36605,36605,0xe1d3f63fca173565534238a4ac74e2cf1056e17f,1,20042.8,21587880.0
36606,36606,0x008f0ca4a53281e782b94903ebcb3dce6f166499,1,47742.43,21549420.0
36607,36607,0x0d28b61dbe1675aab23408e44407623124c9d3a8,1,46935.49,902520.0
36608,36608,0x808a46ac28402cace3aed80fb0a6eee890488246,1,19361.12,21421920.0
36609,36609,0xe7c74c20fea5a22a36746c1457320a89eecd2aca,1,18639.99,21569640.0
36610,36610,0xb28c5b706a0cc1f11d0d61351f1b75bc6f94c417,1,71824.09,21567780.0
36611,36611,0xedddf0830f050684283028e848a72af78b63af76,1,14750.4,140460.0
36612,36612,0x0e82aa046837d20cab7a6f82a0cccfbb958c74f7,1,15452.8,2340.0
36613,36613,0x1db6a0bfb16ed5d7e88074b61122067c39d1861b,1,15031.36,58920.00000000001
36614,36614,0x50f8c08b0124092e1001b355f4b8ae2df85f715c,1,14609.92,21430920.0
36615,36615,0xfd569044e896555844c231c0dc1eb4ed5080682a,1,18226.0,3382140.0
36616,36616,0x421ae97f38789280fd114478a748a0f943e6bdd9,1,69844.64,21655260.0
36617,36617,0xbf114112fd81b904dc3500f883f5ce6dcc354087,1,18118.69,21660060.0
36618,36618,0x78e36847a6edd8e61320b7d80aa004825c5e0d1c,1,69990.76,21660720.0
36619,36619,0x037a9df65a5de9b102547c30589d95529f008206,1,18038.7,231480.0
36620,36620,0x3c1ba33fbabf5fe348e849ca77a695da8c69363d,1,510164.5,21586860.0
36621,36621,0xedb735d3fc77cb3bd076af63140d82e964eb5624,1,18038.7,21586200.0
36622,36622,0x032e2b1ef5e9537fd05c0c1f2408f8aed350c027,1,18038.7,21585540.0
